time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,date,precipIntensityMaxTime,precipType,precipAccumulation
1252126800,Mostly cloudy throughout the day.,partly-cloudy-day,1252149737,1252196330,0.55,0.0,0.0,0.0,76.3,1252173600,66.55,1252238400,76.3,1252173600,66.82,1252238400,58.97,0.77,1023.26,2.34,8.11,1252184400,30,0.52,6,1252170000,7.575,58.28,1252144800,76.3,1252173600,58.28,1252144800,76.3,1252173600,2009-09-05,,,
1252213200,Mostly cloudy throughout the day.,partly-cloudy-day,1252236198,1252282627,0.58,0.0,0.0004,0.04,74.29,1252270800,62.76,1252321200,74.29,1252270800,62.99,1252321200,61.16,0.76,1022.96,2.59,8.19,1252270800,62,0.81,5,1252260000,8.704,66.55,1252238400,74.29,1252270800,66.82,1252238400,74.29,1252270800,2009-09-06,1252234800.0,,
1252299600,Partly cloudy throughout the day.,partly-cloudy-day,1252322659,1252368924,0.61,0.0,0.0,0.0,75.42,1252350000,63.16,1252411200,75.42,1252350000,63.43,1252411200,60.3,0.76,1020.28,2.82,10.2,1252350000,21,0.28,6,1252346400,7.53,62.76,1252321200,75.42,1252350000,62.99,1252321200,75.42,1252350000,2009-09-07,,,
1252386000,Mostly cloudy throughout the day.,partly-cloudy-day,1252409121,1252455221,0.64,0.0,0.0,0.0,74.44,1252440000,66.9,1252490400,74.83,1252432800,67.48,1252490400,62.53,0.81,1018.67,3.48,11.98,1252443600,17,0.51,5,1252432800,8.288,63.16,1252411200,74.44,1252440000,63.43,1252411200,74.83,1252432800,2009-09-08,,,
1252472400,Mostly cloudy throughout the day.,partly-cloudy-day,1252495582,1252541517,0.68,0.0,0.0,0.0,73.79,1252522800,65.33,1252580400,74.28,1252522800,65.87,1252580400,64.02,0.83,1020.55,3.38,10.14,1252526400,44,0.68,5,1252522800,6.135,66.9,1252490400,73.79,1252522800,67.48,1252490400,74.28,1252522800,2009-09-09,,,
1252558800,Partly cloudy throughout the day.,partly-cloudy-day,1252582043,1252627813,0.71,0.0,0.0,0.0,78.89,1252609200,63.22,1252666800,79.1,1252609200,63.28,1252666800,63.37,0.78,1022.85,3.12,11.03,1252616400,53,0.27,6,1252609200,7.451,65.33,1252580400,78.89,1252609200,65.87,1252580400,79.1,1252609200,2009-09-10,,,
1252645200,Partly cloudy throughout the day.,clear-day,1252668504,1252714108,0.75,0.0,0.0,0.0,77.12,1252695600,62.29,1252756800,77.12,1252695600,62.62,1252756800,60.54,0.72,1022.06,2.93,9.69,1252699200,58,0.07,6,1252692000,9.333,63.22,1252666800,77.12,1252695600,63.28,1252666800,77.12,1252695600,2009-09-11,,,
1252731600,Foggy in the morning and overnight.,partly-cloudy-day,1252754965,1252800403,0.79,0.0,0.0,0.0,75.88,1252785600,59.14,1252843200,76.02,1252785600,59.14,1252843200,61.4,0.79,1020.91,2.3,8.58,1252785600,25,0.39,5,1252774800,6.453,62.29,1252756800,75.88,1252785600,62.62,1252756800,76.02,1252785600,2009-09-12,,,
1252818000,Foggy in the morning.,partly-cloudy-day,1252841426,1252886698,0.82,0.0,0.0,0.0,76.5,1252872000,58.38,1252929600,76.5,1252872000,58.38,1252929600,56.49,0.7,1020.54,1.73,7.35,1252868400,38,0.33,6,1252864800,6.569,59.14,1252843200,76.5,1252872000,59.14,1252843200,76.5,1252872000,2009-09-13,1252843200.0,,
1252904400,Partly cloudy throughout the day.,partly-cloudy-day,1252927887,1252972993,0.86,0.0,0.0,0.0,82.28,1252958400,63.96,1253012400,82.28,1252958400,63.96,1253012400,56.39,0.63,1018.58,0.88,4.99,1252954800,92,0.16,6,1252951200,9.899,58.38,1252929600,82.28,1252958400,58.38,1252929600,82.28,1252958400,2009-09-14,,,
1252990800,Mostly cloudy throughout the day.,partly-cloudy-day,1253014349,1253059288,0.9,0.0,0.0,0.0,78.04,1253041200,64.84,1253102400,78.33,1253030400,64.84,1253102400,60.37,0.71,1018.42,3.38,12.57,1253052000,13,0.46,4,1253037600,9.411,63.96,1253012400,78.04,1253041200,63.96,1253012400,78.33,1253030400,2009-09-15,,,
1253077200,Partly cloudy throughout the day.,partly-cloudy-day,1253100810,1253145582,0.94,0.0,0.0,0.0,69.53,1253127600,53.43,1253188800,69.53,1253127600,53.43,1253188800,56.21,0.7,1022.92,6.51,17.05,1253134800,48,0.15,6,1253120400,9.997,63.18,1253160000,69.53,1253127600,63.18,1253160000,69.53,1253127600,2009-09-16,,,
1253163600,Partly cloudy throughout the day.,partly-cloudy-day,1253187271,1253231876,0.97,0.0,0.0,0.0,69.01,1253214000,52.28,1253275200,69.01,1253214000,52.28,1253275200,51.8,0.69,1022.78,2.95,9.58,1253221200,54,0.23,5,1253210400,9.973,53.43,1253188800,69.01,1253214000,53.43,1253188800,69.01,1253214000,2009-09-17,,,
1253250000,Partly cloudy throughout the day.,partly-cloudy-day,1253273732,1253318171,0.01,0.0,0.0,0.0,75.49,1253300400,58.95,1253361600,75.49,1253300400,58.95,1253361600,55.38,0.75,1022.07,3.17,12.19,1253311200,18,0.18,6,1253296800,9.334,52.28,1253275200,75.49,1253300400,52.28,1253275200,75.49,1253300400,2009-09-18,,,
1253336400,Mostly cloudy throughout the day.,partly-cloudy-day,1253360194,1253404465,0.05,0.0,0.0,0.0,73.98,1253386800,55.87,1253448000,73.98,1253386800,55.87,1253448000,56.84,0.72,1023.61,2.84,7.92,1253401200,83,0.44,5,1253379600,9.997,58.95,1253361600,73.98,1253386800,58.95,1253361600,73.98,1253386800,2009-09-19,,,
1253422800,Light rain in the evening and overnight.,rain,1253446655,1253490759,0.08,0.0159,0.0954,1.0,69.8,1253476800,63.2,1253534400,69.8,1253476800,63.58,1253534400,55.83,0.75,1018.31,3.43,10.49,1253473200,74,0.67,4,1253466000,8.81,55.87,1253448000,69.8,1253476800,55.87,1253448000,69.8,1253476800,2009-09-20,1253491200.0,rain,
1253509200,Mostly cloudy throughout the day.,rain,1253533117,1253577053,0.12,0.0004,0.0041,0.5,68.05,1253574000,62.23,1253595600,68.13,1253574000,62.34,1253595600,61.35,0.87,1014.72,2.46,6.76,1253556000,224,0.76,4,1253556000,5.621,62.34,1253592000,68.05,1253574000,62.48,1253592000,68.51,1253512800,2009-09-21,1253512800.0,rain,
1253595600,Possible drizzle in the morning.,rain,1253619579,1253663347,0.15,0.0008,0.0047,0.42,75.46,1253656800,63.23,1253707200,76.49,1253656800,63.63,1253707200,65.16,0.87,1015.75,3.21,12.84,1253642400,164,0.69,4,1253642400,5.971,62.23,1253595600,75.46,1253656800,62.34,1253595600,76.49,1253656800,2009-09-22,1253656800.0,rain,
1253682000,Mostly cloudy throughout the day.,partly-cloudy-day,1253706041,1253749642,0.18,0.0,0.0,0.0,72.92,1253736000,63.9,1253793600,73.5,1253736000,64.39,1253793600,63.21,0.87,1020.01,1.61,5.13,1253718000,303,0.74,4,1253732400,6.793,63.23,1253707200,72.92,1253736000,63.63,1253707200,73.5,1253736000,2009-09-23,,,
1253768400,Mostly cloudy throughout the day.,partly-cloudy-day,1253792503,1253835936,0.22,0.0,0.0,0.0,71.07,1253818800,64.67,1253876400,71.52,1253818800,64.67,1253876400,63.21,0.88,1021.87,1.44,4.67,1253822400,54,0.81,4,1253811600,5.998,63.9,1253793600,71.07,1253818800,64.39,1253793600,71.52,1253818800,2009-09-24,,,
1253854800,Possible light rain in the evening.,rain,1253878965,1253922231,0.25,0.0025,0.0284,0.49,69.21,1253905200,60.33,1253966400,69.21,1253905200,60.4,1253966400,58.2,0.78,1020.61,3.02,9.98,1253898000,107,0.8,4,1253898000,8.925,61.07,1253937600,69.21,1253905200,61.17,1253937600,69.21,1253905200,2009-09-25,1253919600.0,rain,
1253941200,Mostly cloudy throughout the day.,partly-cloudy-day,1253965427,1254008526,0.28,0.0001,0.0018,0.14,67.63,1254002400,54.38,1254052800,67.63,1254002400,54.38,1254052800,57.5,0.84,1013.83,1.55,5.76,1253995200,264,0.77,3,1253988000,7.651,58.35,1254024000,67.63,1254002400,58.35,1254024000,67.63,1254002400,2009-09-26,1253941200.0,rain,
1254027600,Rain overnight.,rain,1254051890,1254094821,0.31,0.0082,0.1575,0.94,73.95,1254085200,53.44,1254132000,73.95,1254085200,53.44,1254132000,54.45,0.74,1002.99,4.66,17.5,1254078000,211,0.41,5,1254074400,7.931,54.38,1254052800,73.95,1254085200,54.38,1254052800,73.95,1254085200,2009-09-27,1254110400.0,rain,
1254114000,Overcast throughout the day.,rain,1254138353,1254181116,0.34,0.0006,0.0147,0.33,61.08,1254168000,48.53,1254229200,61.08,1254168000,45.66,1254229200,43.45,0.6,1001.36,9.46,23.59,1254124800,278,0.84,4,1254157200,9.997,53.21,1254196800,62.93,1254114000,53.21,1254196800,62.93,1254114000,2009-09-28,1254114000.0,rain,
1254200400,Overcast throughout the day.,cloudy,1254224816,1254267412,0.37,0.0,0.0,0.0,58.6,1254258000,51.34,1254315600,58.6,1254258000,51.34,1254315600,42.74,0.68,1014.39,4.57,17.51,1254204000,323,0.95,4,1254247200,9.997,48.53,1254229200,58.6,1254258000,45.66,1254229200,58.6,1254258000,2009-09-29,,,
1254286800,Partly cloudy throughout the day.,partly-cloudy-day,1254311279,1254353708,0.4,0.0,0.0,0.0,58.87,1254340800,43.63,1254398400,58.87,1254340800,43.63,1254398400,43.47,0.68,1020.18,3.56,7.85,1254286800,16,0.5,4,1254333600,9.997,49.32,1254369600,58.87,1254340800,49.32,1254369600,58.87,1254340800,2009-09-30,,,
1254373200,Rain throughout the day.,rain,1254397743,1254440004,0.43,0.0165,0.1154,1.0,59.02,1254423600,50.19,1254488400,59.02,1254423600,50.19,1254488400,45.83,0.81,1014.58,3.28,14.21,1254456000,132,0.62,3,1254420000,8.589,43.63,1254398400,59.02,1254423600,43.63,1254398400,59.02,1254423600,2009-10-01,1254452400.0,rain,
1254459600,Light rain throughout the day.,rain,1254484207,1254526301,0.46,0.0154,0.1158,1.0,52.39,1254506400,47.77,1254560400,52.39,1254506400,45.59,1254549600,47.47,0.85,1000.79,5.92,15.53,1254502800,207,0.92,3,1254506400,8.37,48.67,1254542400,55.42,1254477600,46.2,1254542400,55.42,1254477600,2009-10-02,1254459600.0,rain,
1254546000,Possible drizzle until evening.,rain,1254570671,1254612598,0.49,0.0029,0.0127,0.68,57.49,1254592800,48.54,1254661200,57.49,1254592800,47.74,1254661200,47.12,0.86,1005.25,4.36,11.23,1254546000,243,0.94,4,1254592800,8.806,47.77,1254560400,57.49,1254592800,45.59,1254549600,57.49,1254592800,2009-10-03,1254546000.0,rain,
1254632400,Mostly cloudy throughout the day.,partly-cloudy-day,1254657135,1254698896,0.53,0.0,0.0,0.0,60.1,1254690000,42.08,1254744000,60.1,1254690000,42.08,1254744000,43.89,0.74,1015.59,3.85,13.17,1254686400,265,0.66,4,1254679200,9.997,48.54,1254661200,60.1,1254690000,47.66,1254664800,60.1,1254690000,2009-10-04,,,
1254718800,Partly cloudy throughout the day.,partly-cloudy-day,1254743600,1254785194,0.56,0.0,0.0,0.0,59.61,1254769200,51.43,1254808800,59.61,1254769200,51.43,1254808800,42.36,0.73,1017.99,1.71,5.78,1254780000,59,0.19,4,1254765600,9.946,42.08,1254744000,59.61,1254769200,42.08,1254744000,59.61,1254769200,2009-10-05,,,
1254805200,Drizzle in the afternoon and evening.,rain,1254830065,1254871492,0.6,0.0012,0.0119,0.82,60.94,1254866400,46.45,1254916800,60.94,1254866400,44.79,1254920400,48.17,0.77,1005.06,6.53,26.06,1254884400,220,0.78,3,1254852000,9.125,51.43,1254808800,60.94,1254866400,51.43,1254808800,60.94,1254866400,2009-10-06,1254855600.0,rain,
1254891600,Partly cloudy throughout the day.,partly-cloudy-day,1254916531,1254957792,0.63,0.0,0.0,0.0,60.08,1254949200,47.7,1255003200,60.08,1254949200,46.98,1254999600,39.5,0.62,1013.48,5.44,22.04,1254891600,262,0.5,4,1254938400,9.997,46.45,1254916800,60.08,1254949200,44.79,1254920400,60.08,1254949200,2009-10-07,,,
1254978000,Light rain throughout the day.,rain,1255002996,1255044091,0.67,0.0036,0.0319,1.0,53.96,1255024800,49.61,1255089600,53.96,1255024800,47.92,1255086000,45.44,0.81,1014.51,2.36,9.97,1255021200,197,0.73,3,1255024800,7.557,47.7,1255003200,53.96,1255024800,46.98,1254999600,53.96,1255024800,2009-10-08,1255032000.0,rain,
1255064400,Light rain until evening.,rain,1255089462,1255130392,0.7,0.0173,0.0515,1.0,49.89,1255100400,34.79,1255176000,49.14,1255089600,34.79,1255176000,45.98,0.9,1012.72,3.97,11.8,1255114800,348,0.95,3,1255111200,7.408,43.38,1255147200,52.21,1255071600,43.38,1255147200,52.21,1255071600,2009-10-09,1255107600.0,rain,
1255150800,Partly cloudy throughout the day.,partly-cloudy-day,1255175929,1255216693,0.74,0.0,0.0,0.0,48.03,1255201200,31.07,1255255200,45.43,1255201200,31.07,1255255200,31.62,0.71,1022.86,2.81,12.73,1255201200,277,0.34,3,1255194000,9.997,34.79,1255176000,48.03,1255201200,34.79,1255176000,45.43,1255201200,2009-10-10,,,
1255237200,Mostly cloudy throughout the day.,partly-cloudy-day,1255262396,1255302995,0.78,0.0,0.0,0.0,43.82,1255291200,41.42,1255309200,43.82,1255291200,41.42,1255309200,24.11,0.59,1028.5,1.73,7.89,1255276800,330,0.65,3,1255284000,9.997,31.07,1255255200,43.82,1255291200,31.07,1255255200,43.82,1255291200,2009-10-11,,,
1255323600,Overcast throughout the day.,cloudy,1255348863,1255389297,0.81,0.0001,0.0011,0.23,48.57,1255384800,36.61,1255438800,48.57,1255384800,32.82,1255438800,34.91,0.67,1023.13,1.23,6.22,1255359600,153,1.0,3,1255370400,9.3,41.7,1255323600,48.57,1255384800,41.7,1255323600,48.57,1255384800,2009-10-12,1255399200.0,rain,
1255410000,Mostly cloudy throughout the day.,partly-cloudy-day,1255435330,1255475601,0.85,0.0,0.0,0.0,46.11,1255460400,43.6,1255525200,43.13,1255467600,40.7,1255525200,34.17,0.71,1027.38,4.78,12.18,1255460400,2,0.7,3,1255456800,9.679,36.61,1255438800,46.43,1255492800,32.82,1255438800,46.43,1255492800,2009-10-13,,,
1255496400,Light rain in the morning and overnight.,rain,1255521798,1255561905,0.89,0.0005,0.005,0.43,46.93,1255554000,41.25,1255604400,45.13,1255564800,37.25,1255604400,36.24,0.7,1022.93,4.84,12.48,1255543200,90,0.98,3,1255543200,9.676,43.3,1255528800,46.93,1255554000,40.5,1255528800,46.43,1255496400,2009-10-14,1255528800.0,rain,
1255582800,Light rain throughout the day.,rain,1255608266,1255648210,0.92,0.0118,0.055,1.0,42.6,1255640400,40.73,1255698000,40.56,1255629600,37.39,1255698000,38.66,0.87,1015.75,4.61,12.49,1255582800,70,1.0,3,1255629600,8.495,41.25,1255604400,43.95,1255582800,37.25,1255604400,42.78,1255662000,2009-10-15,1255597200.0,rain,
1255669200,Drizzle in the morning and afternoon.,rain,1255694735,1255734516,0.96,0.0022,0.0114,0.83,45.24,1255730400,40.59,1255784400,42.91,1255719600,37.8,1255777200,36.67,0.79,1019.85,3.81,8.08,1255708800,5,0.96,3,1255716000,9.678,40.39,1255701600,45.24,1255730400,37.39,1255698000,42.91,1255719600,2009-10-16,1255708800.0,rain,
1255755600,Possible drizzle in the morning.,rain,1255781204,1255820823,0.99,0.0007,0.0035,0.35,49.47,1255806000,33.62,1255867200,47.75,1255806000,33.62,1255867200,35.21,0.71,1026.12,3.48,10.79,1255798800,349,0.88,3,1255798800,9.997,40.59,1255784400,49.47,1255806000,37.8,1255777200,47.75,1255806000,2009-10-17,1255770000.0,rain,
1255842000,Partly cloudy throughout the day.,partly-cloudy-day,1255867674,1255907130,0.03,0.0,0.0,0.0,53.63,1255899600,44.14,1255953600,53.63,1255899600,40.24,1255953600,33.93,0.69,1025.59,2.97,11.99,1255899600,211,0.23,3,1255888800,9.852,33.62,1255867200,53.63,1255899600,33.62,1255867200,53.63,1255899600,2009-10-18,,,
1255928400,Partly cloudy throughout the day.,partly-cloudy-day,1255954143,1255993439,0.06,0.0,0.0,0.0,65.55,1255986000,50.58,1256040000,65.55,1255986000,50.58,1256040000,40.33,0.61,1016.39,6.05,17.41,1255975200,205,0.27,3,1255975200,9.997,44.14,1255953600,65.55,1255986000,40.24,1255953600,65.55,1255986000,2009-10-19,,,
1256014800,Light rain overnight.,partly-cloudy-day,1256040614,1256079749,0.1,0.0,0.0005,0.13,62.97,1256076000,55.63,1256130000,62.97,1256076000,55.63,1256130000,47.58,0.71,1017.03,2.97,9.39,1256050800,195,0.74,3,1256058000,9.997,50.58,1256040000,62.97,1256076000,50.58,1256040000,62.97,1256076000,2009-10-20,1256097600.0,,
1256101200,Possible drizzle in the morning.,rain,1256127084,1256166060,0.13,0.0015,0.0195,0.7,69.59,1256158800,55.02,1256216400,69.59,1256158800,55.02,1256216400,52.23,0.71,1016.26,5.81,15.31,1256173200,201,0.68,3,1256144400,9.657,55.63,1256130000,69.59,1256158800,55.63,1256130000,69.59,1256158800,2009-10-21,1256101200.0,rain,
1256187600,Rain throughout the day.,rain,1256213555,1256252372,0.16,0.0271,0.1169,1.0,56.17,1256212800,50.98,1256256000,56.17,1256212800,50.98,1256256000,48.82,0.86,1014.34,6.27,16.12,1256230800,41,0.91,3,1256234400,8.481,49.49,1256241600,59.28,1256187600,45.7,1256241600,59.28,1256187600,2009-10-22,1256270400.0,rain,
1256274000,Rain until evening.,rain,1256300026,1256338685,0.19,0.0558,0.1966,1.0,60.8,1256320800,39.57,1256382000,60.99,1256320800,35.27,1256378400,50.71,0.93,999.21,7.72,20.39,1256328000,170,1.0,2,1256320800,6.121,46.33,1256356800,60.8,1256320800,43.08,1256353200,60.99,1256320800,2009-10-23,1256299200.0,rain,
1256360400,Drizzle in the morning and afternoon.,rain,1256386498,1256424999,0.22,0.0011,0.0149,0.9,50.06,1256421600,42.91,1256439600,50.06,1256421600,42.91,1256439600,37.58,0.8,1005.75,5.25,15.24,1256367600,253,0.79,2,1256407200,9.216,39.57,1256382000,50.06,1256421600,35.27,1256378400,50.06,1256421600,2009-10-24,1256400000.0,rain,
1256446800,Light rain in the morning and overnight.,rain,1256472970,1256511314,0.25,0.0006,0.0125,0.74,62.79,1256504400,51.42,1256562000,62.79,1256504400,51.42,1256562000,43.59,0.71,1015.05,3.45,13.6,1256490000,185,0.89,3,1256490000,9.948,43.16,1256446800,62.79,1256504400,43.16,1256446800,62.79,1256504400,2009-10-25,1256529600.0,rain,
1256533200,Light rain until evening.,rain,1256559442,1256597631,0.28,0.0127,0.0867,1.0,55.5,1256580000,47.76,1256648400,55.5,1256580000,47.76,1256648400,48.74,0.88,1017.15,3.29,8.39,1256536800,197,1.0,2,1256580000,8.552,50.6,1256616000,55.5,1256580000,50.6,1256616000,55.5,1256580000,2009-10-26,1256536800.0,rain,
1256619600,Light rain in the evening and overnight.,rain,1256645915,1256683948,0.31,0.0035,0.0275,0.95,51.63,1256673600,50.57,1256688000,51.63,1256673600,50.57,1256688000,46.19,0.87,1014.72,2.61,7.53,1256677200,43,0.97,2,1256666400,8.037,47.76,1256648400,51.63,1256673600,47.76,1256648400,51.63,1256673600,2009-10-27,1256698800.0,rain,
1256706000,Foggy in the morning.,rain,1256732388,1256770268,0.34,0.0002,0.0021,0.3,57.58,1256760000,50.49,1256810400,57.58,1256760000,50.49,1256810400,50.2,0.88,1014.73,1.07,3.43,1256756400,119,0.98,2,1256752800,5.648,50.92,1256706000,57.58,1256760000,50.92,1256706000,57.58,1256760000,2009-10-28,1256706000.0,rain,
1256792400,"Rain until morning, starting again in the evening.",rain,1256818861,1256856588,0.37,0.0094,0.1318,1.0,60.34,1256846400,55.81,1256875200,60.34,1256846400,55.81,1256875200,50.19,0.83,1017.05,4.88,15.78,1256875200,138,0.9,2,1256839200,6.884,50.49,1256810400,60.34,1256846400,50.49,1256810400,60.34,1256846400,2009-10-29,1256875200.0,rain,
1256878800,Rain until evening.,rain,1256905334,1256942910,0.41,0.0551,0.2358,1.0,67.12,1256914800,41.92,1256994000,67.81,1256914800,36.84,1256994000,56.44,0.89,1001.57,9.14,21.87,1256914800,190,0.93,2,1256925600,7.516,51.03,1256961600,67.12,1256914800,51.03,1256961600,67.81,1256914800,2009-10-30,1256882400.0,rain,
1256965200,Mostly cloudy throughout the day.,partly-cloudy-day,1256991808,1257029233,0.44,0.0,0.0,0.0,46.15,1257026400,33.96,1257076800,42.86,1257033600,33.96,1257076800,31.95,0.62,1009.54,7.48,20.91,1257008400,255,0.82,2,1257008400,9.997,39.74,1257048000,49.16,1256965200,36.84,1256994000,44.99,1256965200,2009-10-31,,,
1257051600,Partly cloudy throughout the day.,partly-cloudy-day,1257078282,1257115558,0.47,0.0,0.0,0.0,52.96,1257109200,47.3,1257166800,52.96,1257109200,44.69,1257148800,31.92,0.64,1022.12,2.72,9.21,1257112800,181,0.29,3,1257094800,9.997,33.96,1257076800,52.96,1257109200,33.96,1257076800,52.96,1257109200,2009-11-01,,,
1257141600,Partly cloudy throughout the day.,partly-cloudy-day,1257164759,1257201880,0.51,0.0,0.0,0.0,60.15,1257188400,35.2,1257253200,60.15,1257188400,31.94,1257256800,35.59,0.57,1020.45,5.32,14.61,1257195600,248,0.39,3,1257184800,9.997,44.65,1257224400,60.15,1257188400,42.0,1257224400,60.15,1257188400,2009-11-02,,,
1257228000,Partly cloudy throughout the day.,partly-cloudy-day,1257251234,1257288208,0.55,0.0,0.0,0.0,47.18,1257282000,40.98,1257303600,47.18,1257282000,39.87,1257318000,25.35,0.53,1027.05,3.06,9.65,1257228000,313,0.29,3,1257267600,9.997,35.2,1257253200,47.18,1257282000,31.94,1257256800,47.18,1257282000,2009-11-03,,,
1257314400,Mostly cloudy throughout the day.,cloudy,1257337708,1257374537,0.58,0.0,0.0,0.0,52.84,1257368400,36.89,1257426000,52.84,1257368400,35.57,1257429600,32.44,0.58,1022.59,3.62,13.54,1257393600,217,0.93,2,1257357600,9.997,41.73,1257336000,52.84,1257368400,39.87,1257318000,52.84,1257368400,2009-11-04,,,
1257400800,Clear throughout the day.,clear-day,1257424183,1257460868,0.62,0.0,0.0,0.0,55.14,1257454800,37.86,1257490800,55.14,1257454800,37.86,1257490800,29.25,0.56,1026.83,3.53,12.96,1257454800,270,0.11,3,1257444000,9.978,36.89,1257426000,55.14,1257454800,35.57,1257429600,55.14,1257454800,2009-11-05,,,
1257487200,Mostly cloudy throughout the day.,partly-cloudy-day,1257510657,1257547200,0.66,0.0,0.0,0.0,62.28,1257541200,53.71,1257588000,62.28,1257541200,53.71,1257588000,33.8,0.52,1019.95,6.94,18.63,1257537600,170,0.63,2,1257530400,9.997,37.86,1257490800,62.28,1257541200,37.86,1257490800,62.28,1257541200,2009-11-06,,,
1257573600,Clear throughout the day.,clear-day,1257597132,1257633534,0.69,0.0,0.0,0.0,71.21,1257627600,47.99,1257674400,71.21,1257627600,47.99,1257674400,47.0,0.63,1011.23,6.55,18.32,1257609600,215,0.04,3,1257616800,9.861,53.31,1257656400,71.21,1257627600,53.31,1257656400,71.21,1257627600,2009-11-07,,,
1257660000,Partly cloudy throughout the day.,partly-cloudy-day,1257683607,1257719869,0.73,0.0,0.0,0.0,71.48,1257714000,57.86,1257771600,71.48,1257714000,57.86,1257771600,49.92,0.72,1018.33,4.32,15.78,1257739200,176,0.18,2,1257699600,7.797,47.99,1257674400,71.48,1257714000,47.99,1257674400,71.48,1257714000,2009-11-08,,,
1257746400,Mostly cloudy throughout the day.,partly-cloudy-day,1257770082,1257806207,0.77,0.0,0.0,0.0,63.86,1257789600,51.41,1257843600,63.86,1257789600,51.41,1257843600,46.0,0.65,1024.31,5.28,13.66,1257800400,285,0.72,2,1257786000,9.997,51.81,1257829200,63.86,1257789600,51.81,1257829200,63.86,1257789600,2009-11-09,,,
1257832800,Mostly cloudy throughout the day.,partly-cloudy-day,1257856556,1257892546,0.8,0.0,0.0,0.0,53.81,1257872400,43.58,1257940800,53.81,1257872400,42.03,1257940800,41.3,0.69,1030.93,5.97,13.36,1257868800,37,0.59,2,1257876000,9.998,46.41,1257915600,53.81,1257872400,44.9,1257915600,53.81,1257872400,2009-11-10,,,
1257919200,Partly cloudy throughout the day.,partly-cloudy-day,1257943031,1257978886,0.84,0.0,0.0,0.0,52.9,1257966000,34.42,1258016400,52.9,1257966000,34.42,1258016400,33.74,0.62,1030.5,3.73,11.04,1257955200,62,0.19,2,1257962400,9.997,38.75,1258002000,52.9,1257966000,38.75,1258002000,52.9,1257966000,2009-11-11,,,
1258005600,Partly cloudy throughout the day.,partly-cloudy-day,1258029506,1258065229,0.87,0.0,0.0,0.0,55.28,1258056000,38.98,1258113600,55.28,1258056000,35.57,1258113600,29.67,0.57,1022.36,3.8,10.91,1258084800,152,0.36,2,1258045200,9.939,34.42,1258016400,55.28,1258056000,34.42,1258016400,55.28,1258056000,2009-11-12,,,
1258092000,Partly cloudy throughout the day.,partly-cloudy-day,1258115980,1258151573,0.91,0.0,0.0,0.0,56.32,1258138800,47.03,1258203600,56.32,1258138800,44.18,1258203600,32.84,0.54,1013.09,6.02,15.6,1258138800,169,0.43,2,1258135200,9.997,38.98,1258113600,56.32,1258138800,35.57,1258113600,56.32,1258138800,2009-11-13,,,
1258178400,Partly cloudy throughout the day.,partly-cloudy-day,1258202454,1258237919,0.94,0.0,0.0,0.0,64.63,1258232400,43.97,1258293600,64.63,1258232400,40.98,1258293600,44.86,0.67,1009.96,5.19,11.66,1258185600,201,0.47,2,1258221600,9.464,47.03,1258203600,64.63,1258232400,44.18,1258203600,64.63,1258232400,2009-11-14,,,
1258264800,Mostly cloudy throughout the day.,partly-cloudy-day,1258288928,1258324267,0.98,0.0002,0.0053,0.27,46.01,1258311600,44.97,1258333200,41.96,1258304400,40.22,1258380000,36.78,0.69,1019.97,6.88,14.18,1258333200,12,0.86,2,1258308000,9.618,43.97,1258293600,55.46,1258264800,40.35,1258297200,55.46,1258264800,2009-11-15,1258347600.0,rain,
1258351200,Overcast throughout the day.,cloudy,1258375402,1258410617,0.01,0.0002,0.0025,0.21,47.76,1258419600,44.68,1258466400,43.62,1258412400,39.38,1258462800,36.86,0.69,1022.34,8.67,18.47,1258426800,61,0.97,2,1258394400,9.997,45.26,1258380000,47.76,1258419600,40.22,1258380000,43.62,1258412400,2009-11-16,1258354800.0,rain,
1258437600,"Light rain until afternoon, starting again overnight.",rain,1258461875,1258496969,0.04,0.0032,0.0381,0.86,47.74,1258506000,46.21,1258538400,43.89,1258506000,43.58,1258538400,35.03,0.65,1019.27,8.93,18.47,1258444800,59,0.97,2,1258477200,9.873,44.67,1258491600,48.13,1258509600,39.38,1258462800,45.83,1258520400,2009-11-17,1258491600.0,rain,
1258524000,Light rain in the morning and afternoon.,rain,1258548348,1258583323,0.07,0.0064,0.0585,1.0,46.98,1258560000,43.52,1258635600,45.89,1258560000,41.81,1258635600,41.18,0.83,1017.76,3.57,9.74,1258527600,105,0.99,2,1258567200,8.826,44.71,1258606800,48.07,1258524000,43.17,1258603200,45.89,1258560000,2009-11-18,1258556400.0,rain,
