time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,date,precipIntensityMaxTime,precipType,precipAccumulation
1205470800,Mostly cloudy throughout the day.,partly-cloudy-day,1205496254,1205539049,0.27,0.0,0.0,0.0,56.01,1205524800,34.39,1205582400,56.01,1205524800,29.98,1205582400,32.15,0.61,1006.56,2.09,10.01,1205524800,335,0.44,5,1205517600,9.541,34.14,1205496000,56.01,1205524800,34.14,1205496000,56.01,1205524800,2008-03-14,,,
1205557200,Overcast throughout the day.,partly-cloudy-day,1205582552,1205625516,0.31,0.0,0.0,0.0,39.14,1205604000,30.21,1205672400,34.69,1205604000,22.98,1205661600,26.53,0.69,1013.03,6.01,14.69,1205625600,19,0.78,4,1205604000,9.997,31.03,1205640000,40.59,1205557200,24.55,1205636400,38.2,1205560800,2008-03-15,,,
1205643600,Mostly cloudy throughout the day.,partly-cloudy-day,1205668849,1205711983,0.34,0.0,0.0,0.0,36.29,1205697600,30.16,1205730000,30.71,1205697600,25.57,1205726400,21.82,0.65,1028.04,6.44,14.71,1205690400,25,0.71,4,1205690400,9.997,30.17,1205726400,36.29,1205697600,22.98,1205661600,30.71,1205697600,2008-03-16,,,
1205730000,"Drizzle until morning, starting again in the evening.",rain,1205755145,1205798450,0.38,0.0019,0.0134,0.68,39.1,1205787600,35.36,1205798400,34.21,1205780400,29.89,1205798400,27.57,0.74,1028.35,5.6,14.56,1205769600,118,0.83,4,1205780400,8.829,30.16,1205730000,39.1,1205787600,26.78,1205733600,34.21,1205780400,2008-03-17,1205798400.0,rain,
1205816400,Drizzle in the morning and afternoon.,rain,1205841442,1205884917,0.41,0.0018,0.0079,0.77,45.22,1205863200,36.65,1205928000,45.15,1205859600,30.53,1205928000,38.06,0.9,1011.67,2.7,9.34,1205899200,7,1.0,4,1205863200,3.592,37.05,1205838000,45.22,1205863200,33.29,1205816400,45.15,1205859600,2008-03-18,1205870400.0,rain,
1205902800,Mostly cloudy throughout the day.,partly-cloudy-day,1205927738,1205971383,0.44,0.0,0.0,0.0,45.19,1205967600,30.43,1206014400,42.31,1205967600,30.43,1206014400,29.6,0.67,1011.74,6.1,17.19,1205946000,355,0.74,4,1205949600,9.855,36.65,1205928000,45.19,1205967600,30.53,1205928000,42.31,1205967600,2008-03-19,,,
1205989200,Clear throughout the day.,partly-cloudy-day,1206014035,1206057850,0.48,0.0,0.0,0.0,44.81,1206036000,30.33,1206104400,42.55,1206036000,21.58,1206104400,23.66,0.6,1022.6,3.59,10.57,1206039600,38,0.2,6,1206036000,9.997,30.43,1206014400,44.81,1206036000,29.83,1206068400,42.55,1206036000,2008-03-20,,,
1206075600,Possible light sleet in the afternoon and evening.,sleet,1206100331,1206144316,0.51,0.0013,0.0108,0.42,32.88,1206140400,28.18,1206190800,25.8,1206144000,21.12,1206183600,27.79,0.83,1020.02,7.51,18.32,1206118800,79,0.97,4,1206122400,5.75,30.33,1206104400,34.14,1206075600,21.58,1206104400,29.95,1206075600,2008-03-21,1206133200.0,sleet,
1206162000,Possible light rain in the morning and afternoon.,rain,1206186627,1206230782,0.54,0.0031,0.0259,0.42,36.48,1206219600,28.17,1206273600,31.47,1206223200,28.17,1206273600,23.07,0.71,1023.47,5.27,13.95,1206183600,28,0.71,6,1206208800,7.426,28.18,1206190800,36.48,1206219600,21.12,1206183600,32.31,1206237600,2008-03-22,1206208800.0,rain,
1206248400,Mostly cloudy throughout the day.,partly-cloudy-day,1206272923,1206317248,0.57,0.0001,0.0021,0.07,39.08,1206306000,28.52,1206360000,36.74,1206306000,24.8,1206352800,21.35,0.62,1026.18,2.42,9.9,1206298800,351,0.66,5,1206295200,9.997,28.17,1206273600,39.08,1206306000,27.82,1206280800,36.74,1206306000,2008-03-23,1206298800.0,rain,
1206334800,Mostly cloudy throughout the day.,partly-cloudy-day,1206359219,1206403714,0.6,0.0,0.0,0.0,39.48,1206399600,35.47,1206414000,35.98,1206378000,27.7,1206435600,22.4,0.62,1027.09,4.32,11.77,1206417600,151,0.69,5,1206381600,9.973,28.52,1206360000,39.48,1206399600,24.8,1206352800,35.98,1206378000,2008-03-24,,,
1206421200,Mostly cloudy throughout the day.,partly-cloudy-day,1206445516,1206490180,0.63,0.0,0.0,0.0,58.58,1206482400,32.31,1206532800,58.58,1206482400,32.31,1206532800,28.74,0.53,1012.46,11.85,26.62,1206464400,223,0.68,5,1206468000,9.997,36.15,1206435600,58.58,1206482400,27.7,1206435600,58.58,1206482400,2008-03-25,,,
1206507600,Mostly cloudy throughout the day.,partly-cloudy-day,1206531812,1206576646,0.66,0.0,0.0,0.0,52.14,1206568800,37.23,1206622800,52.14,1206568800,31.36,1206622800,27.64,0.55,1019.41,3.12,12.59,1206558000,264,0.51,6,1206554400,9.997,32.31,1206532800,52.14,1206568800,32.31,1206532800,52.14,1206568800,2008-03-26,,,
1206594000,Light sleet starting in the afternoon.,sleet,1206618109,1206663111,0.69,0.0085,0.0382,1.0,37.49,1206619200,31.98,1206705600,32.16,1206619200,25.17,1206666000,32.44,0.84,1015.29,6.8,18.4,1206666000,26,1.0,4,1206640800,6.099,33.28,1206666000,45.73,1206594000,25.17,1206666000,45.73,1206594000,2008-03-27,1206640800.0,sleet,
1206680400,Possible drizzle in the morning and afternoon.,rain,1206704405,1206749577,0.72,0.001,0.0071,0.42,38.25,1206738000,28.03,1206784800,33.12,1206738000,26.04,1206763200,25.61,0.71,1023.78,6.73,16.46,1206727200,26,0.55,5,1206730800,9.519,31.13,1206763200,38.25,1206738000,26.04,1206763200,33.12,1206738000,2008-03-28,1206723600.0,rain,
1206766800,Partly cloudy throughout the day.,partly-cloudy-day,1206790702,1206836043,0.75,0.0,0.0,0.0,44.13,1206820800,36.57,1206860400,39.97,1206820800,29.91,1206856800,23.0,0.59,1029.66,4.89,13.16,1206824400,84,0.35,5,1206813600,9.997,28.03,1206784800,44.13,1206820800,27.92,1206795600,39.97,1206820800,2008-03-29,,,
1206853200,Drizzle in the evening and overnight.,rain,1206876999,1206922508,0.79,0.0009,0.011,0.66,42.58,1206914400,39.66,1206939600,42.58,1206914400,37.3,1206968400,32.43,0.78,1022.65,4.67,13.12,1206856800,111,1.0,4,1206900000,6.466,36.57,1206860400,42.58,1206914400,29.91,1206856800,42.58,1206914400,2008-03-30,1206928800.0,rain,
1206939600,Light rain until evening.,rain,1206963296,1207008974,0.82,0.014,0.0959,1.0,60.3,1207008000,39.04,1207054800,60.3,1207008000,31.87,1207054800,46.73,0.92,1010.53,6.4,22.93,1207008000,170,0.98,4,1206986400,3.711,39.66,1206939600,60.3,1207008000,37.3,1206968400,60.3,1207008000,2008-03-31,1206986400.0,rain,
1207026000,Mostly cloudy throughout the day.,partly-cloudy-day,1207049594,1207095440,0.85,0.0002,0.0032,0.22,41.11,1207083600,30.06,1207134000,38.2,1207094400,30.06,1207134000,33.37,0.73,1015.89,8.99,28.23,1207033200,275,0.87,4,1207072800,9.982,34.01,1207108800,58.48,1207029600,30.71,1207058400,58.48,1207029600,2008-04-01,1207026000.0,rain,
1207112400,Partly cloudy throughout the day.,partly-cloudy-day,1207135892,1207181905,0.89,0.0,0.0,0.0,51.07,1207173600,35.79,1207224000,51.07,1207173600,35.79,1207224000,26.63,0.61,1030.27,3.28,13.44,1207170000,164,0.25,6,1207159200,9.719,30.06,1207134000,51.07,1207173600,30.06,1207134000,51.07,1207173600,2008-04-02,,,
1207198800,Light rain in the evening and overnight.,rain,1207222190,1207268371,0.92,0.0019,0.0194,0.8,53.64,1207245600,37.77,1207306800,53.64,1207245600,31.13,1207299600,28.64,0.58,1019.93,4.53,14.21,1207270800,66,0.59,6,1207245600,9.797,35.79,1207224000,53.64,1207245600,35.63,1207281600,53.64,1207245600,2008-04-03,1207278000.0,rain,
1207285200,Possible drizzle in the morning.,rain,1207308489,1207354837,0.96,0.0002,0.0026,0.44,53.39,1207346400,38.91,1207396800,53.39,1207346400,36.91,1207396800,34.19,0.72,1012.4,6.13,20.26,1207292400,14,0.73,4,1207335600,9.071,37.77,1207306800,53.39,1207346400,31.13,1207299600,53.39,1207346400,2008-04-04,1207306800.0,rain,
1207371600,Partly cloudy throughout the day.,clear-day,1207394788,1207441302,1.0,0.0,0.0,0.0,63.37,1207425600,43.27,1207483200,63.37,1207425600,43.27,1207483200,32.98,0.52,1015.85,4.26,13.49,1207422000,206,0.06,7,1207418400,9.893,38.91,1207396800,63.37,1207425600,36.91,1207396800,63.37,1207425600,2008-04-05,,,
1207458000,Partly cloudy throughout the day.,partly-cloudy-day,1207481088,1207527768,0.04,0.0,0.0,0.0,65.27,1207515600,48.11,1207573200,65.27,1207515600,44.42,1207573200,35.64,0.5,1014.49,4.91,16.13,1207519200,153,0.26,6,1207504800,9.944,43.27,1207483200,65.27,1207515600,43.27,1207483200,65.27,1207515600,2008-04-06,,,
1207544400,Partly cloudy throughout the day.,partly-cloudy-day,1207567388,1207614234,0.07,0.0,0.0,0.0,52.99,1207598400,41.99,1207656000,52.99,1207598400,39.08,1207656000,35.6,0.6,1013.76,6.73,21.11,1207598400,244,0.4,7,1207591200,9.669,44.14,1207623600,54.85,1207544400,41.8,1207576800,54.85,1207544400,2008-04-07,,,
1207630800,"Rain until morning, starting again in the evening.",rain,1207653689,1207700700,0.11,0.0199,0.1572,1.0,46.6,1207681200,38.24,1207742400,44.03,1207681200,32.43,1207742400,38.0,0.8,1016.04,4.45,14.23,1207695600,52,0.97,4,1207677600,7.106,41.29,1207699200,47.85,1207713600,36.08,1207699200,47.85,1207713600,2008-04-08,1207713600.0,rain,
1207717200,Mostly cloudy throughout the day.,rain,1207739990,1207787166,0.15,0.0003,0.0075,0.71,50.64,1207774800,38.07,1207814400,50.64,1207774800,32.59,1207828800,35.82,0.76,1019.25,6.93,21.28,1207724400,294,0.8,5,1207767600,9.818,38.24,1207742400,50.64,1207774800,32.43,1207742400,50.64,1207774800,2008-04-09,1207717200.0,rain,
1207803600,Light rain until evening.,rain,1207826292,1207873632,0.19,0.023,0.0771,1.0,47.87,1207872000,47.87,1207872000,44.23,1207872000,44.23,1207872000,39.9,0.89,1014.08,8.74,22.25,1207854000,87,0.94,4,1207850400,5.519,38.07,1207814400,52.31,1207886400,32.1,1207836000,52.31,1207886400,2008-04-10,1207854000.0,rain,
1207890000,"Drizzle until morning, starting again in the evening.",rain,1207912594,1207960098,0.23,0.001,0.0099,0.78,63.66,1207926000,38.0,1208005200,63.66,1207926000,33.04,1208005200,44.4,0.75,998.0,9.92,28.44,1207926000,205,0.84,5,1207936800,8.499,41.0,1207972800,63.66,1207926000,34.95,1207972800,63.66,1207926000,2008-04-11,1207962000.0,rain,
1207976400,Drizzle throughout the day.,rain,1207998897,1208046564,0.26,0.0049,0.0133,0.87,40.52,1208026800,34.53,1208062800,35.72,1208026800,28.09,1208062800,35.63,0.89,1004.15,7.74,18.01,1208048400,277,1.0,4,1208023200,7.635,34.81,1208059200,40.9,1207980000,28.27,1208059200,35.72,1208026800,2008-04-12,1208001600.0,rain,
1208062800,Possible drizzle in the morning.,rain,1208085201,1208133030,0.3,0.0017,0.0111,0.73,39.98,1208113200,34.19,1208152800,33.63,1208127600,30.34,1208134800,29.46,0.74,1017.97,8.48,20.33,1208098800,8,0.82,5,1208109600,9.104,34.53,1208062800,39.98,1208113200,28.09,1208062800,34.94,1208145600,2008-04-13,1208073600.0,rain,
1208149200,Partly cloudy throughout the day.,partly-cloudy-day,1208171505,1208219497,0.33,0.0,0.0,0.0,48.28,1208206800,33.14,1208257200,46.02,1208206800,33.14,1208257200,26.88,0.6,1025.04,3.86,10.58,1208185200,17,0.24,7,1208196000,9.997,34.19,1208152800,48.28,1208206800,31.21,1208160000,46.02,1208206800,2008-04-14,,,
1208235600,Partly cloudy throughout the day.,clear-day,1208257810,1208305963,0.36,0.0,0.0,0.0,59.13,1208296800,46.4,1208343600,59.13,1208296800,41.75,1208343600,27.37,0.48,1022.81,7.0,22.19,1208296800,194,0.12,8,1208282400,9.997,33.14,1208257200,59.13,1208296800,33.14,1208257200,59.13,1208296800,2008-04-15,,,
1208322000,Partly cloudy throughout the day.,partly-cloudy-day,1208344116,1208392430,0.39,0.0,0.0,0.0,71.6,1208379600,53.57,1208433600,71.6,1208379600,53.57,1208433600,36.09,0.44,1013.66,11.6,28.18,1208379600,187,0.31,7,1208368800,9.997,46.4,1208343600,71.6,1208379600,41.75,1208343600,71.6,1208379600,2008-04-16,,,
1208408400,Mostly cloudy throughout the day.,partly-cloudy-day,1208430423,1208478896,0.43,0.0,0.0,0.0,72.99,1208466000,49.69,1208487600,72.99,1208466000,49.69,1208487600,42.89,0.55,1013.98,5.02,16.62,1208408400,193,0.6,6,1208455200,9.997,49.69,1208487600,72.99,1208466000,49.69,1208487600,72.99,1208466000,2008-04-17,,,
1208494800,Mostly cloudy throughout the day.,partly-cloudy-day,1208516731,1208565363,0.46,0.0,0.0,0.0,74.01,1208548800,55.12,1208606400,74.01,1208548800,55.12,1208606400,47.51,0.58,1010.76,6.61,21.74,1208552400,175,0.75,6,1208538000,9.997,49.98,1208494800,74.01,1208548800,49.98,1208494800,74.01,1208548800,2008-04-18,,,
1208581200,Possible light rain in the morning and afternoon.,rain,1208603039,1208651829,0.49,0.0026,0.0213,0.58,60.57,1208631600,46.53,1208692800,60.57,1208631600,45.73,1208692800,51.49,0.82,1009.61,2.62,11.37,1208581200,123,0.92,5,1208631600,7.199,52.4,1208664000,61.27,1208581200,52.4,1208664000,61.27,1208581200,2008-04-19,1208620800.0,rain,
1208667600,Clear throughout the day.,partly-cloudy-day,1208689349,1208738296,0.52,0.0,0.0,0.0,66.76,1208714400,45.33,1208772000,66.76,1208714400,45.33,1208772000,45.28,0.69,1013.12,2.7,9.67,1208725200,15,0.21,8,1208714400,8.558,46.53,1208692800,66.76,1208714400,45.73,1208692800,66.76,1208714400,2008-04-20,,,
1208754000,Mostly cloudy throughout the day.,partly-cloudy-day,1208775659,1208824763,0.55,0.0,0.0,0.0,74.25,1208811600,55.1,1208862000,74.25,1208811600,55.1,1208862000,47.9,0.66,1016.57,2.66,10.72,1208808000,133,0.28,7,1208797200,7.711,45.33,1208772000,74.25,1208811600,45.33,1208772000,74.25,1208811600,2008-04-21,,,
1208840400,Mostly cloudy throughout the day.,partly-cloudy-day,1208861970,1208911229,0.58,0.0,0.0,0.0,74.89,1208905200,57.54,1208952000,74.89,1208905200,57.54,1208952000,49.43,0.57,1016.02,3.91,14.16,1208883600,183,0.49,6,1208890800,9.342,55.1,1208862000,74.89,1208905200,55.1,1208862000,74.89,1208905200,2008-04-22,,,
1208926800,Partly cloudy throughout the day.,partly-cloudy-day,1208948283,1208997696,0.61,0.0,0.0,0.0,72.24,1208980800,52.56,1209013200,72.24,1208980800,52.56,1209013200,44.26,0.53,1021.57,5.04,14.49,1208955600,41,0.3,8,1208973600,9.997,52.73,1209009600,72.24,1208980800,52.73,1209009600,72.24,1208980800,2008-04-23,,,
1209013200,Light rain in the evening and overnight.,rain,1209034596,1209084163,0.64,0.003,0.0279,0.94,73.98,1209067200,63.11,1209088800,73.98,1209067200,63.14,1209121200,43.02,0.49,1017.32,7.6,22.11,1209052800,138,0.77,6,1209056400,9.526,52.56,1209013200,73.98,1209067200,52.56,1209013200,73.98,1209067200,2008-04-24,1209088800.0,rain,
1209099600,Light rain in the evening and overnight.,rain,1209120910,1209170630,0.67,0.011,0.0814,0.98,80.85,1209153600,40.3,1209211200,81.49,1209153600,34.2,1209211200,58.72,0.72,1006.51,9.74,27.55,1209153600,194,0.77,6,1209150000,8.983,51.42,1209182400,80.85,1209153600,51.42,1209182400,81.49,1209153600,2008-04-25,1209175200.0,rain,
1209186000,Mostly cloudy throughout the day.,rain,1209207226,1209257097,0.7,0.0013,0.0301,1.0,58.19,1209247200,40.89,1209294000,58.19,1209247200,40.89,1209294000,32.75,0.56,1014.66,10.59,24.73,1209232800,249,0.54,7,1209236400,9.997,40.3,1209211200,58.19,1209247200,34.2,1209211200,58.19,1209247200,2008-04-26,1209186000.0,rain,
1209272400,Mostly cloudy throughout the day.,partly-cloudy-day,1209293542,1209343563,0.73,0.0,0.0,0.0,54.17,1209326400,39.29,1209369600,54.17,1209326400,39.29,1209369600,28.27,0.46,1020.69,3.71,11.85,1209279600,266,0.48,6,1209315600,9.997,40.89,1209294000,54.17,1209326400,40.89,1209294000,54.17,1209326400,2008-04-27,,,
1209358800,Light rain until evening.,rain,1209379860,1209430030,0.76,0.0088,0.0641,0.96,45.65,1209387600,35.02,1209466800,45.65,1209387600,30.62,1209430800,33.01,0.76,1014.17,4.42,17.05,1209434400,333,0.82,4,1209405600,8.363,37.42,1209430800,45.65,1209387600,30.62,1209430800,45.65,1209387600,2008-04-28,1209398400.0,rain,
1209445200,Mostly cloudy throughout the day.,partly-cloudy-day,1209466179,1209516496,0.8,0.0,0.0,0.0,43.52,1209488400,33.84,1209546000,41.01,1209488400,33.84,1209546000,27.01,0.61,1021.06,4.45,14.48,1209445200,24,0.6,5,1209488400,9.997,35.02,1209466800,43.52,1209488400,31.01,1209466800,41.01,1209488400,2008-04-29,,,
1209531600,Partly cloudy throughout the day.,partly-cloudy-day,1209552499,1209602963,0.83,0.0,0.0,0.0,59.26,1209585600,49.58,1209607200,59.26,1209585600,48.61,1209607200,30.48,0.54,1016.42,4.08,12.49,1209574800,122,0.27,9,1209578400,9.997,33.84,1209546000,59.26,1209585600,33.84,1209546000,59.26,1209585600,2008-04-30,,,
1209618000,Mostly cloudy throughout the day.,partly-cloudy-day,1209638821,1209689429,0.87,0.0,0.0,0.0,73.61,1209668400,64.65,1209726000,73.61,1209668400,64.65,1209726000,49.54,0.62,1006.12,5.65,18.41,1209675600,161,0.64,7,1209661200,9.944,49.89,1209639600,73.61,1209668400,49.89,1209639600,73.61,1209668400,2008-05-01,,,
1209704400,Rain until evening.,rain,1209725143,1209775895,0.91,0.0159,0.1302,0.98,73.76,1209758400,51.86,1209812400,73.76,1209758400,51.86,1209812400,57.44,0.74,1000.45,7.37,24.35,1209758400,191,0.8,5,1209754800,9.468,59.15,1209787200,73.76,1209758400,59.15,1209787200,73.76,1209758400,2008-05-02,1209744000.0,rain,
1209790800,Mostly cloudy throughout the day.,partly-cloudy-day,1209811467,1209862361,0.94,0.0,0.0003,0.11,55.02,1209823200,39.14,1209898800,55.02,1209823200,39.14,1209898800,41.48,0.68,1004.4,6.53,19.51,1209848400,235,0.48,4,1209837600,9.859,45.05,1209873600,56.59,1209790800,43.25,1209848400,56.59,1209790800,2008-05-03,1209844800.0,,
1209877200,Partly cloudy throughout the day.,clear-day,1209897792,1209948827,0.98,0.0,0.0,0.0,66.74,1209938400,51.4,1209985200,66.74,1209938400,51.4,1209985200,34.18,0.51,1017.37,3.14,11.98,1209931200,233,0.1,9,1209924000,9.997,39.14,1209898800,66.74,1209938400,39.14,1209898800,66.74,1209938400,2008-05-04,,,
1209963600,Partly cloudy throughout the day.,partly-cloudy-day,1209984119,1210035293,0.02,0.0,0.0,0.0,75.03,1210017600,51.46,1210068000,75.03,1210017600,51.46,1210068000,38.72,0.43,1015.96,3.42,9.34,1210014000,234,0.37,8,1210010400,9.997,51.4,1209985200,75.03,1210017600,51.4,1209985200,75.03,1210017600,2008-05-05,,,
1210050000,Partly cloudy throughout the day.,partly-cloudy-day,1210070447,1210121758,0.06,0.0,0.0,0.0,82.13,1210104000,61.16,1210165200,82.13,1210104000,61.16,1210165200,43.86,0.45,1012.77,3.01,10.18,1210111200,218,0.35,8,1210093200,9.985,51.46,1210068000,82.13,1210104000,51.46,1210068000,82.13,1210104000,2008-05-06,,,
1210136400,Rain until evening.,rain,1210156776,1210208223,0.1,0.0187,0.1147,1.0,70.54,1210197600,47.09,1210244400,70.54,1210197600,44.07,1210248000,53.63,0.72,1005.31,5.56,18.12,1210136400,211,0.92,4,1210183200,8.742,50.77,1210219200,70.54,1210197600,50.77,1210219200,70.54,1210197600,2008-05-07,1210176000.0,rain,
1210222800,Mostly cloudy throughout the day.,partly-cloudy-day,1210243107,1210294688,0.14,0.0,0.0,0.0,58.16,1210284000,43.17,1210327200,58.16,1210284000,43.17,1210327200,36.73,0.58,1010.0,6.82,14.22,1210255200,38,0.77,6,1210273200,9.998,47.09,1210244400,58.16,1210284000,44.07,1210248000,58.16,1210284000,2008-05-08,,,
1210309200,Mostly cloudy throughout the day.,partly-cloudy-day,1210329439,1210381153,0.18,0.0,0.0,0.0,56.76,1210352400,41.7,1210413600,56.76,1210352400,41.7,1210413600,36.33,0.59,1010.75,3.22,10.64,1210366800,22,0.47,6,1210356000,9.997,43.17,1210327200,56.76,1210352400,43.17,1210327200,56.76,1210352400,2008-05-09,,,
1210395600,Possible drizzle in the morning.,partly-cloudy-day,1210415773,1210467617,0.21,0.0,0.0,0.0,60.73,1210442400,48.28,1210510800,60.73,1210442400,43.83,1210510800,38.31,0.61,1012.27,2.52,7.67,1210456800,59,0.5,7,1210442400,9.997,41.7,1210413600,60.73,1210442400,41.7,1210413600,60.73,1210442400,2008-05-10,,,
1210482000,Rain in the morning and afternoon.,rain,1210502108,1210554080,0.25,0.0403,0.2373,1.0,55.34,1210543200,42.7,1210590000,55.34,1210543200,40.16,1210593600,44.59,0.76,999.13,9.31,25.96,1210528800,22,0.99,5,1210528800,8.212,46.85,1210518000,55.95,1210492800,40.84,1210518000,55.95,1210492800,2008-05-11,1210514400.0,rain,
1210568400,Partly cloudy throughout the day.,partly-cloudy-day,1210588445,1210640544,0.28,0.0,0.0,0.0,53.1,1210626000,44.78,1210669200,53.1,1210626000,44.78,1210669200,38.4,0.7,1014.77,4.49,13.0,1210568400,32,0.32,9,1210615200,9.997,42.7,1210590000,53.1,1210626000,40.16,1210593600,53.1,1210626000,2008-05-12,,,
1210654800,Light rain in the evening and overnight.,rain,1210674783,1210727006,0.31,0.0031,0.0375,0.91,73.42,1210712400,57.34,1210762800,73.42,1210712400,57.34,1210762800,43.91,0.61,1015.01,7.01,23.01,1210705200,171,0.45,8,1210698000,9.997,44.78,1210669200,73.42,1210712400,44.78,1210669200,73.42,1210712400,2008-05-13,1210734000.0,rain,
1210741200,Possible drizzle in the morning.,rain,1210761123,1210813469,0.35,0.001,0.014,0.56,59.37,1210795200,44.08,1210842000,59.37,1210795200,44.08,1210842000,50.22,0.79,1011.64,5.14,15.2,1210752000,192,0.73,5,1210791600,8.847,47.45,1210824000,59.59,1210752000,47.45,1210824000,59.59,1210752000,2008-05-14,1210759200.0,rain,
1210827600,Mostly cloudy throughout the day.,partly-cloudy-day,1210847465,1210899930,0.38,0.0,0.0,0.0,56.39,1210878000,41.23,1210935600,56.39,1210878000,41.23,1210935600,38.42,0.66,1018.44,4.02,12.84,1210860000,41,0.46,6,1210874400,9.783,44.08,1210842000,56.39,1210878000,44.08,1210842000,56.39,1210878000,2008-05-15,,,
1210914000,Partly cloudy throughout the day.,partly-cloudy-day,1210933808,1210986391,0.41,0.0,0.0,0.0,72.32,1210975200,61.13,1211025600,72.32,1210975200,61.13,1211025600,40.73,0.54,1012.27,3.99,16.48,1210978800,246,0.33,10,1210960800,9.99,41.23,1210935600,72.32,1210975200,41.23,1210935600,72.32,1210975200,2008-05-16,,,
1211000400,Light rain in the evening and overnight.,rain,1211020153,1211072852,0.44,0.0034,0.0475,0.85,72.48,1211054400,48.2,1211108400,72.48,1211054400,46.82,1211104800,42.56,0.48,1002.81,6.7,17.48,1211040000,285,0.59,9,1211047200,9.689,53.38,1211083200,72.48,1211054400,53.38,1211083200,72.48,1211054400,2008-05-17,1211079600.0,rain,
1211086800,Mostly cloudy throughout the day.,rain,1211106499,1211159311,0.47,0.0006,0.011,0.55,53.94,1211144400,41.09,1211194800,53.94,1211144400,41.09,1211194800,40.46,0.67,1003.39,4.08,13.34,1211126400,355,0.55,6,1211133600,9.997,48.2,1211108400,53.94,1211144400,46.82,1211104800,53.94,1211144400,2008-05-18,1211086800.0,rain,
1211173200,Mostly cloudy throughout the day.,partly-cloudy-day,1211192848,1211245771,0.5,0.0,0.0003,0.08,58.86,1211230800,48.53,1211266800,58.86,1211230800,48.53,1211266800,34.97,0.57,1005.99,2.43,8.97,1211227200,66,0.55,7,1211220000,9.997,41.09,1211194800,58.86,1211230800,41.09,1211194800,58.86,1211230800,2008-05-19,1211256000.0,,
1211259600,Mostly cloudy throughout the day.,partly-cloudy-day,1211279198,1211332229,0.53,0.0,0.0,0.0,63.77,1211317200,44.35,1211367600,63.77,1211317200,43.46,1211360400,38.82,0.55,1004.43,2.99,10.92,1211324400,286,0.83,6,1211306400,9.997,48.53,1211266800,63.77,1211317200,48.53,1211266800,63.77,1211317200,2008-05-20,,,
1211346000,Partly cloudy throughout the day.,partly-cloudy-day,1211365550,1211418686,0.56,0.0,0.0,0.0,65.18,1211410800,46.61,1211454000,65.18,1211410800,44.92,1211454000,37.32,0.53,1005.81,3.7,11.96,1211353200,343,0.22,8,1211396400,9.997,44.35,1211367600,65.18,1211410800,43.46,1211360400,65.18,1211410800,2008-05-21,,,
1211432400,Partly cloudy throughout the day.,partly-cloudy-day,1211451903,1211505143,0.59,0.0,0.0,0.0,55.48,1211482800,48.83,1211547600,55.48,1211482800,46.27,1211547600,39.05,0.64,1013.37,5.23,13.84,1211464800,33,0.36,7,1211475600,9.997,46.61,1211454000,55.48,1211482800,44.92,1211454000,55.48,1211482800,2008-05-22,,,
1211518800,Mostly cloudy throughout the day.,partly-cloudy-day,1211538259,1211591599,0.62,0.0,0.0,0.0,55.91,1211569200,45.91,1211619600,55.91,1211569200,45.91,1211619600,40.18,0.67,1020.01,5.49,12.1,1211583600,21,0.64,7,1211565600,9.997,48.78,1211601600,55.91,1211569200,46.17,1211551200,55.91,1211569200,2008-05-23,,,
1211605200,Partly cloudy throughout the day.,partly-cloudy-day,1211624616,1211678053,0.65,0.0,0.0,0.0,66.8,1211655600,47.82,1211709600,66.8,1211655600,47.82,1211709600,41.62,0.6,1022.58,3.73,11.34,1211644800,60,0.33,7,1211655600,9.997,45.91,1211619600,66.8,1211655600,45.91,1211619600,66.8,1211655600,2008-05-24,,,
1211691600,Rain in the morning and overnight.,partly-cloudy-day,1211710975,1211764507,0.68,0.0,0.0,0.0,77.89,1211752800,64.51,1211799600,77.89,1211752800,64.99,1211799600,49.18,0.59,1014.76,5.22,14.84,1211745600,178,0.47,6,1211738400,9.997,47.82,1211709600,77.89,1211752800,47.82,1211709600,77.89,1211752800,2008-05-25,,,
1211778000,Rain in the morning.,rain,1211797336,1211850960,0.71,0.012,0.1289,0.94,81.89,1211842800,42.8,1211886000,83.67,1211842800,37.44,1211882400,63.4,0.73,1008.92,5.02,14.16,1211828400,230,0.63,6,1211817600,9.055,64.51,1211799600,81.89,1211842800,64.99,1211799600,83.67,1211842800,2008-05-26,1211788800.0,rain,
1211864400,Mostly cloudy throughout the day.,partly-cloudy-day,1211883699,1211937412,0.75,0.0,0.0,0.0,48.76,1211918400,44.53,1211965200,44.65,1211918400,42.24,1211965200,36.74,0.68,1021.83,9.04,20.01,1211911200,12,0.66,6,1211914800,9.997,42.8,1211886000,55.87,1211864400,37.44,1211882400,55.87,1211864400,2008-05-27,,,
