time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,date,precipIntensityMaxTime,precipType,precipAccumulation
1268715600,Partly cloudy throughout the day.,partly-cloudy-day,1268740898,1268783950,0.04,0.0,0.0,0.0,59.27,1268769600,33.2,1268827200,59.27,1268769600,33.2,1268827200,29.79,0.57,1022.57,1.79,6.87,1268766000,30,0.33,4,1268762400,9.997,36.57,1268740800,59.27,1268769600,36.57,1268740800,59.27,1268769600,2010-03-16,,,
1268802000,Partly cloudy throughout the day.,clear-day,1268827195,1268870417,0.07,0.0,0.0,0.0,60.17,1268856000,39.92,1268913600,60.17,1268856000,39.92,1268913600,23.83,0.45,1020.57,1.48,7.59,1268859600,32,0.1,5,1268848800,9.997,33.2,1268827200,60.17,1268856000,33.2,1268827200,60.17,1268856000,2010-03-17,,,
1268888400,Partly cloudy throughout the day.,partly-cloudy-day,1268913492,1268956884,0.1,0.0,0.0,0.0,62.13,1268946000,45.79,1269000000,62.13,1268946000,44.07,1269000000,37.31,0.6,1014.5,5.1,18.37,1268942400,253,0.28,5,1268935200,9.997,39.92,1268913600,62.13,1268946000,39.92,1268913600,62.13,1268946000,2010-03-18,,,
1268974800,Mostly cloudy throughout the day.,partly-cloudy-day,1268999788,1269043351,0.13,0.0,0.0,0.0,64.96,1269028800,33.29,1269090000,64.96,1269028800,25.09,1269086400,38.95,0.61,1012.31,6.29,16.39,1269028800,248,0.55,5,1269018000,9.997,40.68,1269057600,64.96,1269028800,35.12,1269057600,64.96,1269028800,2010-03-19,,,
1269061200,Flurries starting in the afternoon.,snow,1269086085,1269129817,0.17,0.002,0.0083,0.69,33.63,1269086400,32.48,1269129600,25.1,1269090000,24.36,1269129600,31.22,0.89,1020.17,10.34,22.78,1269079200,25,1.0,4,1269108000,5.202,32.48,1269129600,39.91,1269061200,23.86,1269122400,34.25,1269061200,2010-03-20,1269126000.0,snow,0.46
1269147600,Possible light rain in the morning and afternoon.,rain,1269172381,1269216284,0.2,0.0028,0.0202,0.51,41.12,1269201600,37.81,1269226800,34.83,1269201600,32.07,1269216000,31.16,0.81,1019.31,8.68,18.28,1269198000,33,0.89,4,1269194400,9.453,33.37,1269147600,41.12,1269201600,26.59,1269154800,34.83,1269201600,2010-03-21,1269190800.0,rain,
1269234000,Partly cloudy throughout the day.,partly-cloudy-day,1269258677,1269302750,0.24,0.0,0.0,0.0,47.31,1269295200,31.59,1269345600,42.78,1269295200,31.59,1269345600,25.97,0.54,1013.21,8.61,18.78,1269288000,22,0.33,6,1269280800,9.997,38.31,1269259200,47.31,1269295200,32.08,1269259200,42.78,1269295200,2010-03-22,,,
1269320400,Clear throughout the day.,clear-day,1269344973,1269389216,0.27,0.0,0.0,0.0,56.54,1269374400,37.99,1269421200,56.54,1269374400,37.99,1269421200,28.01,0.59,1013.47,2.28,8.66,1269378000,60,0.08,6,1269367200,9.981,31.59,1269345600,56.54,1269374400,31.59,1269345600,56.54,1269374400,2010-03-23,,,
1269406800,Mostly cloudy throughout the day.,partly-cloudy-day,1269431270,1269475682,0.31,0.0,0.0,0.0,52.37,1269468000,44.34,1269511200,52.37,1269468000,41.86,1269511200,26.56,0.51,1017.62,2.03,8.75,1269450000,55,0.78,4,1269453600,9.997,37.99,1269421200,52.37,1269468000,37.99,1269421200,52.37,1269468000,2010-03-24,,,
1269493200,Mostly cloudy throughout the day.,partly-cloudy-day,1269517566,1269562148,0.35,0.0002,0.0024,0.24,45.0,1269522000,27.87,1269604800,42.89,1269522000,19.72,1269601200,29.31,0.69,1015.12,10.02,28.65,1269547200,14,0.84,4,1269540000,9.997,30.38,1269576000,45.0,1269522000,20.17,1269565200,44.82,1269504000,2010-03-25,1269511200.0,rain,
1269579600,Clear throughout the day.,clear-day,1269603862,1269648614,0.39,0.0,0.0,0.0,38.61,1269637200,32.79,1269658800,34.8,1269637200,29.27,1269684000,16.71,0.53,1021.65,6.57,22.01,1269579600,39,0.09,7,1269626400,9.997,27.87,1269604800,38.61,1269637200,19.72,1269601200,34.8,1269637200,2010-03-26,,,
1269666000,Mostly cloudy throughout the day.,partly-cloudy-day,1269690159,1269735080,0.42,0.0,0.0,0.0,51.3,1269720000,40.16,1269781200,51.3,1269720000,34.65,1269781200,27.52,0.59,1017.79,4.63,11.23,1269720000,123,0.6,5,1269712800,9.997,33.36,1269666000,51.3,1269720000,29.27,1269684000,51.3,1269720000,2010-03-27,1269748800.0,,
1269752400,Mostly cloudy throughout the day.,partly-cloudy-day,1269776455,1269821545,0.46,0.0001,0.0015,0.19,49.99,1269806400,34.67,1269864000,45.62,1269810000,28.16,1269864000,31.3,0.64,1009.61,8.34,21.98,1269813600,16,0.7,5,1269802800,9.997,39.33,1269835200,49.99,1269806400,33.42,1269835200,45.62,1269810000,2010-03-28,1269752400.0,rain,
1269838800,Mostly cloudy throughout the day.,partly-cloudy-day,1269862752,1269908011,0.5,0.0,0.0,0.0,43.18,1269896400,31.21,1269943200,40.68,1269896400,31.21,1269943200,30.27,0.73,1016.41,5.5,14.38,1269846000,16,0.47,5,1269889200,9.997,34.67,1269864000,43.18,1269896400,28.16,1269864000,40.68,1269896400,2010-03-29,,,
1269925200,Partly cloudy throughout the day.,partly-cloudy-day,1269949049,1269994477,0.54,0.0,0.0,0.0,63.43,1269986400,51.77,1270036800,63.43,1269986400,51.77,1270036800,34.56,0.64,1014.35,5.36,15.13,1269979200,177,0.25,5,1269972000,9.39,31.21,1269943200,63.43,1269986400,31.21,1269943200,63.43,1269986400,2010-03-30,,,
1270011600,Mostly cloudy throughout the day.,partly-cloudy-day,1270035346,1270080942,0.57,0.0,0.0,0.0,77.59,1270069200,56.61,1270123200,77.59,1270069200,56.61,1270123200,44.06,0.51,1007.85,9.34,23.33,1270072800,187,0.53,5,1270058400,9.997,51.77,1270036800,77.59,1270069200,51.77,1270036800,77.59,1270069200,2010-03-31,,,
1270098000,Mostly cloudy throughout the day.,partly-cloudy-day,1270121644,1270167408,0.61,0.0,0.0,0.0,81.9,1270152000,61.46,1270209600,81.9,1270152000,61.46,1270209600,50.12,0.51,1007.08,8.62,22.16,1270159200,191,0.54,6,1270144800,9.997,56.61,1270123200,81.9,1270152000,56.61,1270123200,81.9,1270152000,2010-04-01,,,
1270184400,Mostly cloudy throughout the day.,partly-cloudy-day,1270207941,1270253874,0.64,0.0,0.0,0.0,80.42,1270245600,55.01,1270299600,80.42,1270245600,55.01,1270299600,46.24,0.43,1006.77,10.82,26.28,1270238400,195,0.62,5,1270227600,9.997,61.46,1270209600,80.42,1270245600,61.46,1270209600,80.42,1270245600,2010-04-02,,,
1270270800,Light rain in the morning and afternoon.,rain,1270294240,1270340339,0.68,0.007,0.0653,0.92,59.38,1270332000,45.79,1270371600,59.38,1270332000,44.29,1270375200,43.62,0.66,1009.06,6.62,20.2,1270324800,240,0.82,4,1270321200,9.63,50.87,1270314000,62.89,1270270800,50.87,1270314000,62.89,1270270800,2010-04-03,1270314000.0,rain,
1270357200,Rain in the evening and overnight.,rain,1270380538,1270426805,0.71,0.0169,0.1291,0.93,74.22,1270411200,51.9,1270468800,74.22,1270411200,51.9,1270468800,43.55,0.61,1014.43,7.21,27.66,1270411200,181,0.66,6,1270404000,9.594,45.79,1270371600,74.22,1270411200,44.29,1270375200,74.22,1270411200,2010-04-04,1270436400.0,rain,
1270443600,Possible light rain in the evening and overnight.,rain,1270466837,1270513271,0.74,0.0101,0.0759,0.98,71.22,1270494000,48.11,1270548000,71.22,1270494000,48.11,1270548000,45.84,0.66,1013.27,3.96,11.48,1270526400,186,0.74,6,1270486800,7.602,51.9,1270468800,71.22,1270494000,51.9,1270468800,71.22,1270494000,2010-04-05,1270447200.0,rain,
1270530000,Possible light rain in the morning.,rain,1270553136,1270599736,0.77,0.0024,0.0329,0.42,77.8,1270594800,47.02,1270634400,77.8,1270594800,45.69,1270630800,51.64,0.74,1003.06,5.67,18.77,1270591200,201,0.86,4,1270576800,8.867,48.11,1270548000,77.8,1270594800,48.11,1270548000,77.8,1270594800,2010-04-06,1270562400.0,rain,
1270616400,Light rain throughout the day.,rain,1270639436,1270686202,0.8,0.0116,0.0491,0.86,49.18,1270648800,36.33,1270720800,48.77,1270645200,30.93,1270720800,44.58,0.93,1003.57,5.81,16.66,1270616400,10,0.99,4,1270663200,5.798,41.09,1270699200,63.0,1270616400,36.68,1270684800,63.0,1270616400,2010-04-07,1270677600.0,rain,
1270702800,Overcast throughout the day.,rain,1270725737,1270772668,0.83,0.0002,0.0017,0.36,40.05,1270767600,32.53,1270814400,39.96,1270771200,29.74,1270807200,33.31,0.81,1008.62,6.56,14.67,1270731600,313,1.0,4,1270749600,9.3,36.33,1270720800,40.43,1270702800,30.93,1270720800,39.96,1270771200,2010-04-08,1270706400.0,rain,
1270789200,Partly cloudy throughout the day.,clear-day,1270812038,1270859134,0.86,0.0,0.0,0.0,55.12,1270850400,42.63,1270879200,55.12,1270850400,41.03,1270897200,28.71,0.58,1017.75,4.04,12.62,1270836000,294,0.04,7,1270836000,9.997,32.53,1270814400,55.12,1270850400,29.74,1270807200,55.12,1270850400,2010-04-09,,,
1270875600,Mostly cloudy throughout the day.,partly-cloudy-day,1270898339,1270945600,0.89,0.0,0.0,0.0,74.91,1270933200,48.41,1270987200,74.91,1270933200,46.42,1270987200,36.86,0.47,1021.02,6.23,19.87,1270929600,208,0.22,8,1270922400,9.997,42.63,1270879200,74.91,1270933200,41.03,1270897200,74.91,1270933200,2010-04-10,,,
1270962000,Mostly cloudy throughout the day.,partly-cloudy-day,1270984641,1271032066,0.92,0.0,0.0,0.0,60.84,1271019600,47.75,1271055600,60.84,1271019600,47.75,1271055600,37.68,0.56,1025.9,4.36,12.0,1271008800,54,0.61,6,1271005200,9.997,48.41,1270987200,60.84,1271019600,46.42,1270987200,60.84,1271019600,2010-04-11,,,
1271048400,Mostly cloudy throughout the day.,partly-cloudy-day,1271070944,1271118532,0.95,0.0,0.0,0.0,70.95,1271106000,50.37,1271160000,70.95,1271106000,50.37,1271160000,34.15,0.4,1026.6,5.62,15.08,1271088000,121,0.69,6,1271095200,9.997,47.75,1271055600,70.95,1271106000,47.75,1271055600,70.95,1271106000,2010-04-12,,,
1271134800,Partly cloudy throughout the day.,partly-cloudy-day,1271157247,1271204998,0.99,0.0,0.0,0.0,64.14,1271188800,49.63,1271242800,64.14,1271188800,48.56,1271242800,38.43,0.5,1025.9,6.48,12.38,1271199600,92,0.43,7,1271181600,9.997,50.37,1271160000,64.14,1271188800,50.37,1271160000,64.14,1271188800,2010-04-13,,,
1271221200,Partly cloudy throughout the day.,partly-cloudy-day,1271243551,1271291465,0.02,0.0,0.0,0.0,81.75,1271282400,62.85,1271318400,81.75,1271282400,62.85,1271318400,45.11,0.51,1026.76,4.98,11.3,1271221200,151,0.48,6,1271268000,9.997,49.63,1271242800,81.75,1271282400,48.56,1271242800,81.75,1271282400,2010-04-14,,,
1271307600,Partly cloudy throughout the day.,partly-cloudy-day,1271329856,1271377931,0.05,0.0,0.0,0.0,82.73,1271361600,61.66,1271422800,82.73,1271361600,61.66,1271422800,45.08,0.39,1021.09,6.51,21.3,1271354400,227,0.34,6,1271354400,9.997,62.85,1271318400,82.73,1271361600,62.85,1271318400,82.73,1271361600,2010-04-15,,,
1271394000,Mostly cloudy throughout the day.,partly-cloudy-day,1271416162,1271464397,0.09,0.0001,0.0021,0.15,65.79,1271448000,42.08,1271494800,65.79,1271448000,39.21,1271502000,43.27,0.52,1017.01,7.06,18.11,1271451600,308,0.59,5,1271440800,9.943,45.92,1271476800,70.69,1271394000,43.73,1271476800,70.69,1271394000,2010-04-16,1271426400.0,rain,
1271480400,Clear throughout the day.,clear-day,1271502468,1271550864,0.12,0.0,0.0,0.0,55.07,1271530800,38.23,1271588400,55.07,1271530800,36.56,1271584800,22.88,0.39,1020.83,5.53,16.45,1271516400,357,0.01,8,1271527200,9.997,42.08,1271494800,55.07,1271530800,39.21,1271502000,55.07,1271530800,2010-04-17,,,
1271566800,Partly cloudy throughout the day.,partly-cloudy-day,1271588775,1271637331,0.15,0.0,0.0,0.0,50.13,1271620800,38.54,1271664000,50.13,1271620800,38.54,1271664000,31.05,0.6,1023.81,5.22,13.39,1271617200,19,0.13,8,1271613600,9.997,38.23,1271588400,50.13,1271620800,36.56,1271584800,50.13,1271620800,2010-04-18,,,
1271653200,Mostly cloudy throughout the day.,partly-cloudy-day,1271675084,1271723797,0.19,0.0,0.0,0.0,54.45,1271703600,41.62,1271761200,54.45,1271703600,41.62,1271761200,35.91,0.68,1023.28,3.57,10.92,1271707200,30,0.55,7,1271703600,9.997,38.54,1271664000,54.45,1271703600,38.54,1271664000,54.45,1271703600,2010-04-19,,,
1271739600,Mostly cloudy throughout the day.,partly-cloudy-day,1271761393,1271810264,0.23,0.0,0.0,0.0,58.16,1271790000,44.95,1271847600,58.16,1271790000,44.95,1271847600,36.71,0.62,1017.04,2.15,8.49,1271793600,55,0.55,5,1271782800,9.997,41.62,1271761200,58.16,1271790000,41.62,1271761200,58.16,1271790000,2010-04-20,,,
1271826000,Partly cloudy throughout the day.,partly-cloudy-day,1271847702,1271896730,0.26,0.0,0.0,0.0,59.73,1271862000,39.82,1271934000,59.73,1271862000,36.78,1271898000,36.87,0.68,1012.03,5.27,14.7,1271894400,20,0.38,8,1271869200,9.997,42.0,1271898000,59.73,1271862000,36.78,1271898000,59.73,1271862000,2010-04-21,,,
1271912400,Partly cloudy throughout the day.,partly-cloudy-day,1271934013,1271983197,0.3,0.0,0.0008,0.14,57.32,1271962800,43.74,1272002400,57.32,1271962800,42.72,1271995200,37.64,0.7,1011.89,4.6,10.02,1271973600,28,0.43,9,1271959200,9.997,39.82,1271934000,57.32,1271962800,38.0,1271934000,57.32,1271962800,2010-04-22,1271923200.0,,
1271998800,"Light rain until morning, starting again in the evening.",rain,1272020325,1272069664,0.34,0.0009,0.0088,0.61,61.91,1272038400,52.34,1272106800,61.91,1272038400,52.34,1272106800,41.15,0.67,1012.11,3.33,9.23,1272038400,83,0.74,6,1272045600,9.648,43.74,1272002400,61.91,1272038400,43.74,1272002400,61.91,1272038400,2010-04-23,1272081600.0,rain,
1272085200,"Light rain until morning, starting again in the evening.",rain,1272106638,1272156131,0.37,0.0063,0.0388,0.97,61.21,1272139200,55.06,1272193200,61.21,1272139200,55.06,1272193200,53.46,0.9,1003.72,5.96,18.06,1272160800,99,0.99,4,1272132000,4.321,52.34,1272106800,61.21,1272139200,52.34,1272106800,61.21,1272139200,2010-04-24,1272096000.0,rain,
1272171600,Light rain until evening.,rain,1272192952,1272242598,0.41,0.0108,0.0624,1.0,57.65,1272207600,47.42,1272247200,57.65,1272207600,42.82,1272250800,50.59,0.9,992.79,7.35,18.91,1272250800,44,0.98,4,1272218400,7.832,47.42,1272247200,57.65,1272207600,42.82,1272250800,57.65,1272207600,2010-04-25,1272175200.0,rain,
1272258000,Partly cloudy throughout the day.,partly-cloudy-day,1272279267,1272329064,0.45,0.0,0.0,0.0,60.12,1272308400,44.08,1272362400,60.12,1272308400,39.89,1272358800,35.97,0.55,1001.47,8.97,18.01,1272315600,6,0.55,8,1272304800,9.997,47.72,1272340800,60.12,1272308400,43.76,1272340800,60.12,1272308400,2010-04-26,,,
1272344400,Partly cloudy throughout the day.,partly-cloudy-day,1272365583,1272415531,0.48,0.0,0.0,0.0,49.02,1272402000,35.32,1272452400,44.72,1272402000,35.32,1272452400,28.98,0.52,1009.97,8.46,18.25,1272391200,21,0.25,8,1272391200,9.997,41.24,1272427200,49.02,1272402000,39.89,1272358800,44.72,1272402000,2010-04-27,,,
1272430800,Partly cloudy throughout the day.,partly-cloudy-day,1272451900,1272501998,0.52,0.0,0.0,0.0,62.06,1272484800,50.6,1272531600,62.06,1272484800,50.6,1272531600,30.7,0.5,1013.91,2.75,10.34,1272495600,121,0.24,7,1272474000,9.997,35.32,1272452400,62.06,1272484800,35.32,1272452400,62.06,1272484800,2010-04-28,,,
1272517200,Partly cloudy throughout the day.,partly-cloudy-day,1272538218,1272588464,0.56,0.0,0.0,0.0,78.29,1272574800,63.13,1272625200,78.29,1272574800,63.13,1272625200,43.14,0.48,1005.51,9.88,28.11,1272582000,171,0.37,7,1272564000,9.997,50.6,1272531600,78.29,1272574800,50.6,1272531600,78.29,1272574800,2010-04-29,,,
1272603600,Rain overnight.,rain,1272624538,1272674931,0.59,0.0027,0.0534,0.61,80.1,1272657600,63.24,1272715200,80.8,1272657600,63.47,1272708000,57.6,0.62,999.92,10.85,23.26,1272654000,188,0.52,8,1272646800,9.903,63.13,1272625200,80.1,1272657600,63.13,1272625200,80.8,1272657600,2010-04-30,1272686400.0,rain,
1272690000,Light rain in the morning and overnight.,rain,1272710859,1272761397,0.62,0.0059,0.107,0.79,70.89,1272736800,54.62,1272798000,70.89,1272736800,54.62,1272798000,55.97,0.71,1002.24,5.36,13.61,1272726000,213,0.76,6,1272736800,9.997,62.75,1272772800,70.89,1272736800,62.75,1272772800,70.89,1272736800,2010-05-01,1272690000.0,rain,
1272776400,Rain in the morning.,rain,1272797181,1272847863,0.65,0.0156,0.1481,1.0,68.48,1272841200,52.29,1272884400,68.48,1272841200,52.29,1272884400,53.18,0.75,1002.87,2.66,7.95,1272859200,235,0.83,6,1272823200,9.172,54.62,1272798000,68.48,1272841200,54.62,1272798000,68.48,1272841200,2010-05-02,1272798000.0,rain,
1272862800,Partly cloudy throughout the day.,partly-cloudy-day,1272883504,1272934330,0.69,0.0,0.0,0.0,72.63,1272916800,52.95,1272970800,72.63,1272916800,52.95,1272970800,46.72,0.58,1007.91,4.78,16.89,1272924000,244,0.21,7,1272902400,9.997,52.29,1272884400,72.63,1272916800,52.29,1272884400,72.63,1272916800,2010-05-03,,,
1272949200,Partly cloudy throughout the day.,partly-cloudy-day,1272969828,1273020796,0.72,0.0,0.0,0.0,80.32,1273006800,59.31,1273060800,80.32,1273006800,59.31,1273060800,44.23,0.47,1009.24,6.87,20.74,1273006800,212,0.27,9,1272996000,9.997,52.95,1272970800,80.32,1273006800,52.95,1272970800,80.32,1273006800,2010-05-04,,,
1273035600,Partly cloudy throughout the day.,partly-cloudy-day,1273056154,1273107261,0.75,0.0,0.0,0.0,72.99,1273093200,49.59,1273143600,72.99,1273093200,48.94,1273143600,40.06,0.42,1007.89,5.92,17.94,1273104000,251,0.4,7,1273082400,9.997,59.31,1273060800,72.99,1273093200,59.31,1273060800,72.99,1273093200,2010-05-05,,,
1273122000,Light rain in the morning and overnight.,partly-cloudy-day,1273142482,1273193727,0.78,0.0,0.0,0.0,59.94,1273168800,46.98,1273215600,59.94,1273168800,43.46,1273215600,39.33,0.58,1015.82,5.51,14.14,1273125600,20,0.29,7,1273165200,9.997,47.88,1273197600,59.94,1273168800,45.49,1273194000,59.94,1273168800,2010-05-06,,,
1273208400,Rain in the morning.,rain,1273228810,1273280192,0.81,0.0192,0.1452,1.0,58.64,1273251600,43.53,1273320000,58.64,1273251600,37.98,1273323600,46.93,0.82,1007.79,6.27,19.6,1273284000,8,0.97,4,1273251600,8.749,46.98,1273215600,58.64,1273251600,43.46,1273215600,58.64,1273251600,2010-05-07,1273230000.0,rain,
1273294800,Mostly cloudy throughout the day.,cloudy,1273315140,1273366657,0.84,0.0001,0.0013,0.19,49.56,1273352400,38.61,1273402800,46.4,1273352400,38.61,1273402800,36.45,0.67,1016.09,8.56,24.84,1273302000,289,0.91,4,1273341600,9.997,43.53,1273320000,50.76,1273294800,37.98,1273323600,50.76,1273294800,2010-05-08,1273320000.0,rain,
1273381200,Partly cloudy throughout the day.,partly-cloudy-day,1273401472,1273453122,0.87,0.0,0.0,0.0,55.41,1273431600,41.96,1273489200,55.41,1273431600,41.96,1273489200,30.77,0.54,1027.31,3.17,10.36,1273435200,39,0.3,8,1273424400,9.997,38.61,1273402800,55.41,1273431600,38.61,1273402800,55.41,1273431600,2010-05-09,,,
1273467600,Rain in the morning and overnight.,partly-cloudy-day,1273487805,1273539586,0.9,0.0,0.0,0.0,58.52,1273521600,44.42,1273564800,58.52,1273521600,39.39,1273564800,31.87,0.47,1025.57,5.32,14.61,1273550400,115,0.56,6,1273510800,9.997,41.96,1273489200,58.52,1273521600,41.96,1273489200,58.52,1273521600,2010-05-10,1273550400.0,,
1273554000,Rain in the morning and afternoon.,rain,1273574139,1273626050,0.93,0.0236,0.1706,0.92,55.56,1273608000,46.63,1273662000,55.56,1273608000,44.01,1273665600,46.55,0.89,1012.35,5.94,20.86,1273572000,118,1.0,4,1273600800,6.298,44.42,1273564800,55.56,1273608000,39.39,1273564800,55.56,1273608000,2010-05-11,1273564800.0,rain,
1273640400,Rain in the morning and overnight.,rain,1273660475,1273712513,0.97,0.0017,0.0214,0.6,51.5,1273708800,49.39,1273741200,51.5,1273708800,46.14,1273741200,46.24,0.91,1019.5,5.13,12.75,1273723200,47,1.0,4,1273687200,5.079,46.63,1273662000,51.5,1273708800,44.01,1273665600,51.5,1273708800,2010-05-12,1273723200.0,rain,
1273726800,Rain in the morning and afternoon.,rain,1273746813,1273798976,0.0,0.0301,0.1572,0.93,77.28,1273780800,49.3,1273834800,77.68,1273780800,48.19,1273834800,54.84,0.83,1013.98,6.45,21.4,1273788000,215,0.9,6,1273777200,6.593,49.39,1273741200,77.28,1273780800,46.14,1273741200,77.68,1273780800,2010-05-13,1273744800.0,rain,
1273813200,Partly cloudy throughout the day.,partly-cloudy-day,1273833152,1273885439,0.04,0.0,0.0,0.0,67.2,1273867200,50.13,1273921200,67.2,1273867200,50.13,1273921200,45.03,0.61,1021.44,5.92,18.21,1273852800,261,0.32,7,1273860000,9.997,49.3,1273834800,67.2,1273867200,48.19,1273834800,67.2,1273867200,2010-05-14,,,
1273899600,Mostly cloudy throughout the day.,partly-cloudy-day,1273919493,1273971901,0.07,0.0,0.0,0.0,60.68,1273939200,45.87,1273996800,60.68,1273939200,45.87,1273996800,43.95,0.67,1025.09,3.0,9.36,1273964400,31,0.47,7,1273946400,9.997,48.7,1273982400,60.68,1273939200,48.7,1273982400,60.68,1273939200,2010-05-15,,,
1273986000,Possible drizzle in the morning.,partly-cloudy-day,1274005835,1274058362,0.11,0.0,0.0,0.0,64.72,1274040000,51.8,1274086800,64.72,1274040000,51.8,1274086800,44.21,0.68,1022.75,5.42,13.97,1274040000,42,0.43,7,1274036400,9.997,45.87,1273996800,64.72,1274040000,45.87,1273996800,64.72,1274040000,2010-05-16,,,
1274072400,Possible drizzle in the morning.,rain,1274092180,1274144823,0.14,0.0016,0.0054,0.39,56.2,1274137200,51.68,1274180400,56.2,1274137200,51.68,1274180400,44.73,0.72,1017.81,4.32,10.96,1274115600,23,0.91,5,1274115600,9.948,51.8,1274086800,56.2,1274137200,51.8,1274086800,56.2,1274137200,2010-05-17,1274104800.0,rain,
1274158800,Mostly cloudy throughout the day.,partly-cloudy-day,1274178525,1274231283,0.18,0.0,0.0,0.0,59.66,1274198400,46.72,1274263200,59.66,1274198400,46.72,1274263200,42.98,0.64,1015.43,5.99,18.75,1274198400,8,0.87,5,1274205600,9.997,51.68,1274180400,59.66,1274198400,51.68,1274180400,59.66,1274198400,2010-05-18,,,
1274245200,Partly cloudy throughout the day.,partly-cloudy-day,1274264873,1274317742,0.22,0.0,0.0,0.0,72.3,1274302800,49.38,1274349600,72.3,1274302800,49.38,1274349600,41.27,0.53,1016.83,3.57,13.89,1274284800,25,0.18,9,1274292000,9.997,46.72,1274263200,72.3,1274302800,46.72,1274263200,72.3,1274302800,2010-05-19,,,
1274331600,"Light rain until morning, starting again in the evening.",rain,1274351222,1274404201,0.25,0.0013,0.0095,0.63,72.56,1274382000,56.76,1274436000,72.56,1274382000,56.76,1274436000,48.99,0.65,1017.2,3.19,13.45,1274407200,120,0.66,6,1274374800,9.987,49.38,1274349600,72.56,1274382000,49.38,1274349600,72.56,1274382000,2010-05-20,1274403600.0,rain,
1274418000,Light rain in the morning and afternoon.,rain,1274437573,1274490659,0.29,0.0063,0.0591,0.84,70.07,1274472000,57.97,1274518800,70.39,1274472000,58.02,1274522400,58.59,0.88,1012.16,3.35,10.85,1274418000,119,0.92,5,1274472000,6.283,56.76,1274436000,70.07,1274472000,56.76,1274436000,70.39,1274472000,2010-05-21,1274428800.0,rain,
1274504400,Foggy in the morning.,partly-cloudy-day,1274523926,1274577116,0.33,0.0,0.0,0.0,72.45,1274565600,65.52,1274608800,72.46,1274565600,65.66,1274608800,59.23,0.85,1013.86,2.32,8.27,1274565600,107,0.75,6,1274554800,4.941,57.97,1274518800,72.45,1274565600,58.02,1274522400,72.46,1274565600,2010-05-22,,,
1274590800,Partly cloudy throughout the day.,partly-cloudy-day,1274610280,1274663572,0.36,0.0,0.0,0.0,89.83,1274652000,73.16,1274698800,93.35,1274652000,74.06,1274698800,65.32,0.67,1015.17,5.39,14.94,1274648400,175,0.25,8,1274634000,9.901,65.52,1274608800,89.83,1274652000,65.66,1274608800,93.35,1274652000,2010-05-23,,,
1274677200,Partly cloudy throughout the day.,partly-cloudy-day,1274696637,1274750027,0.4,0.0,0.0,0.0,90.95,1274731200,70.67,1274785200,95.91,1274731200,70.91,1274785200,68.49,0.65,1017.46,4.01,9.66,1274724000,138,0.19,8,1274724000,9.644,73.16,1274698800,90.95,1274731200,74.06,1274698800,95.91,1274731200,2010-05-24,,,
1274763600,Partly cloudy throughout the day.,partly-cloudy-day,1274782995,1274836481,0.43,0.0,0.0,0.0,87.49,1274817600,68.33,1274871600,88.39,1274817600,68.65,1274871600,62.74,0.59,1017.52,4.1,11.54,1274817600,135,0.38,8,1274803200,9.963,70.67,1274785200,87.49,1274817600,70.91,1274785200,88.39,1274817600,2010-05-25,,,
1274850000,Mostly cloudy throughout the day.,partly-cloudy-day,1274869355,1274922935,0.47,0.0,0.0005,0.04,84.29,1274900400,63.82,1274954400,85.56,1274900400,63.82,1274954400,63.25,0.66,1016.28,2.12,8.28,1274907600,27,0.49,7,1274896800,9.591,68.33,1274871600,84.29,1274900400,68.65,1274871600,85.56,1274900400,2010-05-26,1274911200.0,,
1274936400,Partly cloudy throughout the day.,partly-cloudy-day,1274955717,1275009387,0.5,0.0,0.0,0.0,74.29,1274994000,58.87,1275044400,74.29,1274994000,58.87,1275044400,53.64,0.61,1016.96,6.16,15.64,1274979600,10,0.31,8,1274983200,9.941,63.58,1275019200,74.29,1274994000,63.58,1275019200,74.29,1274994000,2010-05-27,,,
1275022800,Clear throughout the day.,clear-day,1275042081,1275095838,0.54,0.0,0.0,0.0,74.9,1275076800,60.74,1275130800,74.9,1275076800,60.74,1275130800,50.13,0.56,1016.42,5.65,13.54,1275058800,12,0.09,10,1275066000,9.997,58.87,1275044400,74.9,1275076800,58.87,1275044400,74.9,1275076800,2010-05-28,,,
1275109200,Partly cloudy throughout the day.,clear-day,1275128447,1275182288,0.57,0.0,0.0,0.0,80.96,1275152400,62.77,1275213600,82.0,1275152400,62.78,1275213600,58.01,0.66,1014.4,2.76,7.88,1275170400,35,0.11,9,1275156000,9.966,60.74,1275130800,80.96,1275152400,60.74,1275130800,82.0,1275152400,2010-05-29,,,
